date,area,fuel_type,total_energy_produced,day_peak,evening_peak,Demand,Supply,total_fuel_cost,apparent_temperature_mean (°C),total_fuel_quantity,district,fuel,temperature_class,season
2024-09-30,Chattogram,Gas,211177721,1765,2205,6422.2,6422.2,44226000,34.96,111560679.1,2,0,0,summer
2024-09-30,Chattogram,Coal,1109168098,1851,2205,38320.3,38316.3,5635498819,33.37333333,255659339.4,2,1,0,summer
2024-09-30,Rajshahi,Gas/HSD,1185793428,2054,2414,42852.05,41138.05,784975806.5,34.58666667,7475960.062,8,4,0,summer
2024-09-30,Khulna,Coal,847248404,1511,1665,50233.9,49928.9,4565233967,34.13333333,207105837.1,6,1,0,summer
2024-09-30,Dhaka,HFO,1021630417,1617,1990,154261.12,149953.12,4948505235,34.31333333,61856315.44,1,2,0,summer
2024-09-30,Rangpur,Coal,203071340,431,515,25828.1,23989.1,1123920543,34.5962963,50987639.75,9,1,0,summer
2024-10-31,Mymensingh,Gas,135101960,218,305,30138,28336,24416236.8,31.11071429,61590285.3,4,0,0,summer
2024-10-31,Barisal,HFO,1212573894,1730,1864,13031.8,12875.8,1119475229,32.85483871,13993440.37,7,2,0,summer
2024-10-31,Chattogram,HFO,812578163,1569,1832,39733.1,39384.1,3841553720,32.77741935,48019421.5,2,2,0,summer
2024-10-31,Mymensingh,HFO,150893240,218,305,33544,31630,2723946807,31.19677419,34049335.09,4,2,0,summer
2024-10-31,Chattogram,Coal,812578163,1569,1832,39733.1,39384.1,3938428447,32.77741935,178670255.7,2,1,0,summer
2024-10-31,Sylhet,Gas,1065492451,1585,1637,17122,16832,3341831538,30.28064516,8429814944,5,0,0,summer
2024-10-31,Barisal,Coal,1212573894,1730,1864,13031.8,12875.8,7085313010,32.85483871,321431429.9,7,1,0,summer
2024-10-31,Rangpur,Coal,260498580,376,528,24533,24187,1815942411,30.28064516,82381817.87,9,1,0,summer
2024-10-31,Cumilla,HFO,1002634926,1505,1730,39804,39014,4168663967,31.9516129,52108299.59,3,2,0,summer
2024-10-31,Rajshahi,Gas,1139102613,1588,2063,39125.8,38636.8,3061939.338,31.90645161,7723783.109,8,0,0,summer
2024-10-31,Rajshahi,Coal,1139102613,1588,2063,39125.8,38636.8,4999750247,31.90645161,226818048.7,8,1,0,summer
2024-10-31,Rajshahi,HFO,1139102613,1588,2063,39125.8,38636.8,2027291711,31.90645161,25341146.39,8,2,0,summer
2024-10-31,Rangpur,HSD,8445640,332,354,793,713,2012400,31,19087.54624,9,3,0,summer
2024-10-31,Khulna,HFO,593831013,1064,1184,46544.7,45827.7,440751939.8,32.75333333,5509399.248,6,2,0,summer
2024-10-31,Dhaka,Gas,1030271649,1513,1910,150394.71,149055.71,2516449156,32.05483871,6347776799,1,0,0,summer
2024-10-31,Khulna,Gas,612784993,1064,1184,47749.9,47032.9,551096438.4,32.66129032,1390148168,6,0,0,summer
2024-10-31,Rangpur,HFO,260498580,376,528,24533,24187,1121497741,30.28064516,14018721.77,9,2,0,summer
2024-10-31,Rajshahi,Gas/HSD,1139102613,1588,2063,39125.8,38636.8,791016504,31.90645161,7533490.514,8,4,0,summer
2024-10-31,Khulna,Coal,612784993,1064,1184,47749.9,47032.9,2933113611,32.66129032,133063267.7,6,1,0,summer
2024-10-31,Barisal,Gas,1212573894,1730,1864,13031.8,12875.8,270340948.3,32.85483871,681938673.4,7,0,0,summer
2024-10-31,Cumilla,Gas,1002634926,1505,1730,39804,39014,2375177462,31.9516129,5991417052,3,0,0,summer
2024-10-31,Dhaka,HFO,1030271649,1513,1910,150394.71,149055.71,3691714431,32.05483871,46146430.38,1,2,0,summer
2024-11-30,Mymensingh,Gas,113682480,219,282,27118,26940,75616291.2,25.67333333,190743110.3,4,0,2,fall
2024-11-30,Rajshahi,HFO,721063440,1369,1591,28068.8,28018.8,1233611825,26.06296296,15420147.81,8,2,2,fall
2024-11-30,Dhaka,HFO,769433411,1528,1842,129853.41,129816.41,2168472060,26.59333333,27105900.75,1,2,2,fall
2024-11-30,Dhaka,Gas,769433411,1528,1842,129853.41,129816.41,2015491835,26.59333333,5084105227,1,0,2,fall
2024-11-30,Barisal,Coal,715588320,1422,1582,9890.8,9883.8,3893280750,26.42666667,176622090.9,7,1,2,fall
2024-11-30,Rajshahi,Gas,783866253,1369,1591,30807,30757,2768612.436,25.68666667,6983862.059,8,0,2,fall
2024-11-30,Cumilla,HFO,783610095,1517,1660,31271.5,31134.5,2487805311,26.66,31097566.39,3,2,2,fall
2024-11-30,Khulna,Gas,505225732,801,1259,36856.6,36711.6,567407908.8,26.2862069,1431294072,6,0,2,fall
2024-11-30,Cumilla,Gas,783610095,1517,1660,31271.5,31134.5,1982129806,26.66,4999949059,3,0,2,fall
2024-11-30,Rangpur,Coal,180917880,381,462,20986,20949,1266745030,25.53333333,57466997.71,9,1,2,fall
2024-11-30,Khulna,Gas/HSD,38569180,754,1259,2526.2,2381.2,44382936.78,27.8,422694.636,6,4,2,fall
2024-11-30,Khulna,Coal,515785732,801,1259,37955,37810,2283333245,26.22,103585412.4,6,1,2,fall
2024-11-30,Chattogram,HFO,584213403,1325,1485,34024.5,34024.5,2715069074,28.00333333,33938363.43,2,2,2,fall
2024-11-30,Sylhet,Gas,999695799,1563,1553,13280,13273,3020444635,25.53333333,7619112164,5,0,2,fall
2024-11-30,Rangpur,HFO,175731208,381,462,20360,20323,773486632.8,25.56896552,9668582.91,9,2,2,fall
2024-11-30,Chattogram,Coal,584213403,1325,1485,34024.5,34024.5,3000496756,28.00333333,136120163.2,2,1,2,fall
2024-11-30,Rajshahi,Coal,783866253,1369,1591,30807,30757,2989004614,25.68666667,135598812,8,1,2,fall
2024-11-30,Barisal,HFO,698410215,1422,1582,9609,9602,653756258.4,26.44137931,8171953.23,7,2,2,fall
2024-11-30,Rangpur,HSD,6436897,205,396,724,724,1677000,26.9,15906.28853,9,3,2,fall
2024-11-30,Mymensingh,HFO,113682480,219,282,27118,26940,1688377680,25.67333333,21104721,4,2,2,fall
2024-11-30,Barisal,Gas,715588320,1422,1582,9890.8,9883.8,285491574.6,26.42666667,720156331.8,7,0,2,fall
2024-11-30,Khulna,HFO,345489395,745,1259,25591.6,25446.6,156050134.6,27.61052632,1950626.683,6,2,2,fall
2024-11-30,Rajshahi,Gas/HSD,783866253,1369,1591,30807,30757,765706992.2,25.68666667,7292447.545,8,4,2,fall
2024-12-31,Khulna,HFO,61837249,1262,917,3526.6,3526.6,5106756.48,22.03333333,63834.456,6,2,1,winter
2024-12-31,Rajshahi,Coal,553255541,1178,1356,28773.6,28773.6,2759808205,18.96333333,125201116.2,8,1,1,winter
2024-12-31,Khulna,Gas,672948125,1524,1598,33070.8,33070.8,515245867.2,20.73448276,1299714621,6,0,1,winter
2024-12-31,Rajshahi,Gas,553255541,1178,1356,28773.6,28773.6,14948069.38,18.96333333,37706705.79,8,0,1,winter
2024-12-31,Mymensingh,HFO,59959440,161,233,24993,24993,890274991.2,19.35333333,11128437.39,4,2,1,winter
2024-12-31,Khulna,Coal,696955405,1524,1598,34220.8,34220.8,3810706149,20.76333333,172876021.8,6,1,1,winter
2024-12-31,Barisal,Coal,369432471,1125,1158,6357.4,6357.4,2036069374,20.55909091,92368070.32,7,1,1,winter
2024-12-31,Dhaka,HFO,611339709,1155,1436,113000.43,113000.43,1196093717,21.13333333,14951171.46,1,2,1,winter
2024-12-31,Dhaka,Gas,611339709,1155,1436,113000.43,113000.43,1634963075,21.13333333,4124216319,1,0,1,winter
2024-12-31,Rajshahi,HFO,453477616,1178,1356,22251.6,22251.6,168903176.8,19.11304348,2111289.71,8,2,1,winter
2024-12-31,Cumilla,HFO,562003185,1061,1218,24994.5,24994.5,549245570.2,20.43103448,6865569.628,3,2,1,winter
2024-12-31,Mymensingh,Gas,55945800,161,233,23251,23251,39774163.2,19.425,100330860.9,4,0,1,winter
2024-12-31,Cumilla,Gas,579726593,1061,1218,25783.5,25783.5,1707553885,20.40333333,4307327611,3,0,1,winter
2024-12-31,Rangpur,Coal,136309008,287,327,20929,20929,1129916456,19.12333333,51259649.6,9,1,1,winter
2024-12-31,Chattogram,HFO,755715693,1590,1847,28571.2,28571.2,972298349.9,22.11785714,12153729.37,2,2,1,winter
2024-12-31,Chattogram,Gas,125524011,1395,1780,3968.2,3968.2,42588000,21.175,107428802.1,2,0,1,winter
2024-12-31,Rangpur,HFO,126871972,287,327,19680,19680,123585345.7,19.16428571,1544816.821,9,2,1,winter
2024-12-31,Chattogram,Coal,792788418,1590,1847,30399.5,30399.5,4795226296,22.09333333,217539640.5,2,1,1,winter
2024-12-31,Barisal,HFO,357657626,1125,1158,7282.5,7282.5,201065956.3,20.52,2513324.454,7,2,1,winter
2024-12-31,Rangpur,HSD,15233981,254,295,2159,2159,1476400,19.36666667,14003.60429,9,3,1,winter
2024-12-31,Barisal,Gas,383807438,1125,1158,8730,8730,245157200.3,20.49333333,618412330.8,7,0,1,winter
2024-12-31,Rajshahi,Gas/HSD,328434802,1178,1356,13379.8,13379.8,349275943.1,18.60714286,3326437.553,8,4,1,winter
2024-12-31,Sylhet,Gas,883922649,1550,1600,10858,10858,2698210675,19.12333333,6806272671,5,0,1,winter
